id,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,loss
843,A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,A,C,B,B,B,A,A,A,A,A,D,D,C,G,E,A,N,H,D,A,C,C,D,I,H,B,BI,CO,A,AH,BM,A,M,EK,0.284869,0.681761,0.61366,0.514031,0.281143,0.287716,0.446198,0.67263,0.38249,0.26029,0.169206,0.167768,0.363547,0.237754,2072.6
848,A,B,A,A,A,A,A,A,B,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,C,A,D,D,A,E,C,A,F,M,M,A,A,E,E,F,F,A,BI,CQ,A,G,M,A,K,GK,0.542355,0.620805,0.54977,0.604408,0.594196,0.511523,0.496575,0.40028,0.43524,0.43919,0.411247,0.402413,0.3574,0.22777,1534.74
854,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,C,C,E,E,D,T,O,A,A,B,D,D,I,J,K,AB,CL,A,X,BG,A,O,DC,0.364686,0.555782,0.440642,0.195483,0.430765,0.377914,0.352312,0.26847,0.38846,0.43919,0.257148,0.253044,0.608259,0.562725,1638.52
855,B,B,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,A,D,B,B,D,D,D,B,A,B,D,B,A,A,A,G,H,D,D,C,E,E,D,T,I,F,A,A,C,F,I,K,B,BI,BT,A,BA,AX,A,N,CG,0.160954,0.827585,0.944251,0.554673,0.281143,0.341902,0.406033,0.77668,0.26076,0.33428,0.377724,0.398747,0.463399,0.75815,1302.65
856,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,C,E,C,A,D,N,A,A,E,E,F,H,F,A,BI,CS,A,E,AE,A,J,DJ,0.500412,0.737068,0.728827,0.373816,0.422268,0.349617,0.426054,0.25918,0.41471,0.51111,0.415029,0.40609,0.295948,0.825655,8038.95
857,A,B,B,A,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,A,C,B,B,B,A,A,B,C,A,D,D,D,E,C,A,P,K,D,B,A,E,F,H,F,B,BI,BT,A,AF,AX,E,K,DP,0.497513,0.737068,0.54977,0.452887,0.499798,0.350956,0.363768,0.58354,0.44352,0.39599,0.341813,0.352251,0.339244,0.220451,5044.16
860,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,D,B,A,B,D,B,D,A,A,G,H,D,B,C,E,G,C,T,F,A,A,A,N,F,E,H,G,BI,DW,A,J,Y,F,P,K,0.914788,0.620805,0.215772,0.642745,0.372405,0.931721,0.536854,0.44697,0.92444,0.8351,0.912144,0.904288,0.858149,0.263658,918.49
867,A,B,A,A,B,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,B,B,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,D,B,B,B,B,C,B,D,C,D,A,A,B,H,D,B,C,E,E,C,T,F,F,A,H,E,E,J,G,G,AB,DH,A,D,BM,A,P,DJ,0.667647,0.245921,0.317666,0.534409,0.281143,0.292074,0.28681,0.566,0.69676,0.20496,0.251234,0.247316,0.519989,0.688663,6348.49
870,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,B,C,E,E,D,T,K,A,A,A,D,E,K,L,K,AB,DX,A,U,BM,L,P,CR,0.183237,0.199504,0.634224,0.54456,0.281143,0.274644,0.366056,0.60087,0.23569,0.27777,0.269248,0.26476,0.566274,0.295642,3102.63
871,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,A,B,D,B,A,A,A,G,H,D,C,C,E,E,D,T,K,A,A,A,E,E,I,J,K,BI,DX,A,AH,BM,E,O,DJ,0.362003,0.488789,0.527991,0.534409,0.874863,0.383737,0.370304,0.58934,0.35127,0.43919,0.327915,0.32157,0.611431,0.233995,1037.6
878,A,B,A,A,A,A,B,A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,B,D,B,B,C,B,B,B,A,B,A,E,A,D,D,E,E,D,A,S,M,J,A,A,C,E,L,K,I,BI,CS,A,AD,AE,A,N,BY,0.154787,0.737068,0.711159,0.236924,0.281143,0.193489,0.273966,0.40028,0.2418,0.2123,0.185117,0.183224,0.40452,0.793193,5715.19
881,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,B,D,B,B,A,B,D,B,A,A,A,G,H,D,B,C,E,E,D,T,H,A,A,A,E,E,J,K,K,K,EB,G,E,AE,A,O,DJ,0.329232,0.358319,0.484196,0.373816,0.302678,0.356602,0.338367,0.32843,0.32128,0.36974,0.307628,0.301921,0.608259,0.799088,4540.42
882,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,B,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,A,A,P,K,A,A,A,F,F,G,F,D,BI,BT,A,U,AT,F,K,HC,0.478678,0.15999,0.527991,0.309621,0.364322,0.458113,0.892198,0.45883,0.4895,0.40131,0.535044,0.523266,0.30435,0.295487,6113.22
887,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,D,B,B,D,C,D,B,C,B,B,B,A,A,A,A,A,D,D,D,E,G,A,P,I,A,A,B,I,G,E,D,D,BI,CS,A,AK,J,A,H,KW,0.749831,0.100099,0.336963,0.402922,0.281143,0.58992,0.755163,0.29758,0.53774,0.70405,0.727671,0.714544,0.284958,0.484881,1495.9
890,A,B,A,A,A,B,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,B,D,D,A,B,C,B,B,B,A,A,A,C,A,C,D,D,E,C,A,P,M,F,A,A,E,E,I,F,B,BI,BT,A,E,AE,C,K,DI,0.478678,0.199504,0.419161,0.336414,0.602545,0.290374,0.373185,0.26847,0.39447,0.37493,0.26014,0.26476,0.310026,0.823837,2786.89
892,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,A,B,D,B,D,A,A,G,H,D,C,C,E,A,C,T,I,A,A,A,J,F,F,H,G,BI,CS,C,E,L,A,O,LF,0.8464,0.681761,0.356819,0.713852,0.281143,0.81893,0.479806,0.96024,0.86299,0.8351,0.73986,0.772574,0.810511,0.816267,1592.68
893,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,A,B,D,B,D,A,A,G,H,D,B,C,E,A,C,T,K,A,A,A,I,F,H,H,G,AB,A,A,E,BM,E,O,LB,0.824083,0.245921,0.201309,0.493605,0.794794,0.611356,0.408177,0.63475,0.79734,0.64056,0.6075,0.612906,0.73885,0.82509,2130.01
894,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,A,A,C,B,B,B,A,A,A,A,A,C,D,D,E,C,A,P,N,A,A,A,E,E,H,G,B,BI,CL,C,J,BN,A,K,FB,0.338258,0.737068,0.506105,0.327354,0.951977,0.364464,0.337594,0.49462,0.29269,0.36458,0.341813,0.335036,0.324464,0.386631,1022.71
895,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,C,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,C,B,D,E,C,A,P,B,A,A,A,E,E,H,E,B,AB,CO,A,U,M,A,J,DJ,0.497513,0.488789,0.397983,0.594598,0.281143,0.349083,0.377582,0.41762,0.41675,0.39068,0.275431,0.270746,0.256038,0.297822,1625.15
898,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,B,D,B,B,A,B,D,B,D,A,A,G,H,D,B,C,E,A,C,T,I,A,A,A,I,D,F,H,G,BI,CS,A,AS,L,N,N,IH,0.827421,0.488789,0.120071,0.493605,0.281143,0.776142,0.528869,0.75964,0.86398,0.7877,0.434083,0.424625,0.751507,0.725069,4576.35
900,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,B,B,B,C,B,D,B,A,A,A,G,H,D,D,C,E,C,D,T,F,A,A,D,G,F,G,J,K,BI,W,A,AW,AX,A,N,HK,0.45271,0.358319,0.54977,0.432728,0.281143,0.575049,0.598776,0.65663,0.4832,0.57716,0.625936,0.612906,0.617748,0.837059,5176.62
902,B,B,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,A,C,B,D,B,A,A,A,B,H,D,B,C,E,E,D,T,F,F,A,A,F,F,K,M,K,BI,AI,A,C,Y,A,Q,GC,0.261841,0.358319,0.484196,0.463029,0.534484,0.349617,0.421835,0.819,0.32128,0.36458,0.457203,0.447145,0.69565,0.772014,2929.72
903,B,B,A,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,D,B,A,B,D,B,A,A,A,G,H,D,D,C,E,C,D,T,I,F,A,A,G,G,G,K,E,BI,CL,A,AW,AT,A,N,HN,0.324129,0.737068,0.692825,0.473202,0.551723,0.596731,0.720948,0.64027,0.427,0.59334,0.705501,0.692256,0.63026,0.838061,1528.85
905,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,D,B,B,D,D,B,B,A,B,D,B,A,A,A,G,H,D,B,C,E,C,D,T,N,A,A,A,G,F,I,M,K,AB,DW,E,E,AJ,A,Q,HV,0.277834,0.358319,0.280933,0.364302,0.397069,0.483894,0.385034,0.35533,0.34365,0.44467,0.4922,0.481306,0.758902,0.799353,1483.73
906,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,D,A,A,A,A,D,B,C,E,A,C,T,I,A,A,A,H,E,H,H,G,BI,EB,A,J,Y,I,O,IG,0.881655,0.199504,0.174588,0.604408,0.473767,0.645662,0.398912,0.44106,0.90264,0.81591,0.453334,0.481306,0.789182,0.38356,828.61
907,A,B,A,A,B,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,C,A,D,B,C,E,E,D,T,M,G,A,B,H,F,I,K,K,AB,DW,A,K,AJ,A,O,FR,0.204992,0.127059,0.162313,0.259793,0.499798,0.361473,0.426899,0.33906,0.29095,0.32935,0.381398,0.424625,0.529964,0.361228,1929.31
908,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,D,B,B,D,D,B,D,C,B,D,B,A,A,A,B,B,D,B,C,E,A,D,T,D,A,A,B,K,G,F,J,K,BI,EB,A,L,S,A,P,MD,0.640095,0.422197,0.356819,0.83884,0.585792,0.766392,0.53317,0.66734,0.64681,0.68039,0.872013,0.879347,0.770888,0.830776,641.05
909,A,B,A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,A,B,C,B,B,B,A,A,A,A,A,C,D,D,E,E,A,P,I,I,A,A,D,E,J,G,B,AB,EL,A,AH,AF,A,L,CR,0.32033,0.422197,0.54977,0.208655,0.413817,0.221699,0.263857,0.25461,0.31399,0.25183,0.24541,0.241676,0.287682,0.234641,4082.92
912,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,D,D,B,B,C,B,D,B,A,A,A,A,A,D,C,C,E,A,D,T,K,A,A,A,H,F,F,J,K,BI,CS,A,AN,AD,N,R,IG,0.725145,0.488789,0.527991,0.730249,0.281143,0.815946,0.657253,0.89393,0.80668,0.61459,0.774247,0.761665,0.842905,0.286091,1487.94
914,A,B,A,B,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,N,F,A,A,E,F,H,F,B,BI,BT,C,AF,AX,A,K,DP,0.497513,0.785784,0.54977,0.452887,0.499798,0.350956,0.364454,0.58354,0.44352,0.39599,0.341813,0.352251,0.342239,0.21101,1803.47
915,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,D,C,B,D,B,A,A,A,A,A,D,D,C,E,G,D,T,H,A,A,A,L,F,E,I,E,BI,CL,C,AV,J,A,P,MG,0.854511,0.358319,0.298977,0.275813,0.281143,0.923434,0.95483,0.38885,0.81945,0.80218,0.888438,0.879347,0.846403,0.313554,685.96
917,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,A,C,B,B,B,A,A,A,A,A,D,D,D,E,A,A,P,G,A,A,C,G,H,G,F,B,BI,CS,A,AH,BM,A,K,HK,0.596331,0.620805,0.692825,0.564742,0.895958,0.437758,0.535749,0.54236,0.479,0.51111,0.705501,0.692256,0.3574,0.238089,1487.78
919,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,C,B,B,B,C,A,B,C,B,A,A,A,G,H,D,B,E,E,G,E,R,N,A,A,A,I,D,G,L,F,BI,EG,G,AV,AD,A,P,IH,0.484469,0.15999,0.139862,0.493605,0.340543,0.740184,0.452939,0.63475,0.4832,0.74817,0.377724,0.443374,0.833874,0.321311,1486.88
920,B,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,I,A,A,A,G,H,H,G,D,BI,W,C,E,AG,E,L,HK,0.436958,0.422197,0.745801,0.208655,0.281143,0.393798,0.625021,0.27797,0.5042,0.31003,0.742852,0.729856,0.333292,0.823724,1575.96
921,A,B,A,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,C,D,B,B,A,B,B,B,A,A,A,G,H,D,D,C,E,E,A,D,G,G,A,A,C,E,K,G,A,BI,EB,A,U,AE,A,L,CI,0.281338,0.245921,0.65431,0.354893,0.696981,0.180791,0.301045,0.29758,0.32128,0.2123,0.209813,0.207184,0.26115,0.29774,2298.16
926,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B,A,A,A,B,D,B,D,B,B,B,A,C,B,D,B,A,A,A,B,H,D,D,C,E,A,D,T,F,A,D,A,G,F,E,I,K,BI,CL,S,P,L,A,N,HQ,0.694098,0.785784,0.745801,0.782772,0.372405,0.808048,0.637405,0.93151,0.64103,0.78396,0.74582,0.753252,0.712318,0.521525,18412.89
930,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,B,C,E,C,A,D,A,I,A,A,F,G,H,E,A,BI,CF,A,AS,BM,A,J,GS,0.487367,0.15999,0.54977,0.383428,0.68211,0.335056,0.367959,0.62358,0.35897,0.41743,0.430255,0.481306,0.26115,0.721942,2762.57
936,A,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,D,B,A,B,B,B,A,A,A,G,H,D,D,D,E,E,A,P,L,F,A,A,D,E,J,G,B,BI,CS,A,BA,AE,A,K,CK,0.312802,0.827585,0.711159,0.412789,0.302678,0.216269,0.336469,0.27797,0.35897,0.31003,0.24541,0.241676,0.298734,0.753187,3701.12
937,A,B,A,A,B,A,A,A,B,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,B,D,B,D,C,B,B,B,A,A,A,A,A,D,D,D,G,C,A,P,G,L,A,B,E,E,G,G,D,BI,EG,A,E,AN,A,L,EO,0.412872,0.737068,0.711159,0.275813,0.281143,0.493885,0.704274,0.47073,0.38249,0.37493,0.403714,0.395093,0.382252,0.805166,4629.62
938,A,B,A,A,B,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,A,B,A,B,B,B,A,A,A,C,A,C,D,D,E,C,A,P,B,F,A,E,E,F,G,F,B,BI,EG,A,AF,A,A,J,DJ,0.432682,0.681761,0.80643,0.259793,0.281143,0.416181,0.583989,0.31796,0.38846,0.49444,0.457203,0.447145,0.30435,0.214967,2075.86
939,A,B,A,B,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,B,D,B,B,B,D,B,B,C,B,B,B,A,A,A,A,A,D,B,E,E,E,A,S,I,C,A,C,E,E,I,K,I,AB,CO,C,E,N,F,O,DJ,0.21854,0.488789,0.397983,0.52423,0.281143,0.342167,0.29117,0.34987,0.31945,0.22755,0.275431,0.270746,0.503333,0.814122,3596.74
946,A,B,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,B,D,B,D,C,B,D,B,A,A,A,A,A,D,D,C,E,E,D,T,G,D,A,A,E,E,J,J,K,BI,CL,I,AH,BJ,A,O,DP,0.340859,0.681761,0.506105,0.267727,0.919163,0.36993,0.392539,0.47669,0.31945,0.36458,0.341813,0.335036,0.598688,0.237654,6678.87
951,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,B,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,I,A,A,D,E,E,H,F,B,BI,EB,A,J,X,A,J,DF,0.490265,0.620805,0.54977,0.869299,0.836443,0.351223,0.33572,0.68308,0.40455,0.47779,0.307628,0.301921,0.318646,0.381928,1253.59
